status	circ_id	host_gene	chrom	start	end	cnv_bin_id	n_cells	mean_local_copy_number	mean_circ_support	pearson_r	pearson_p	mean_support_by_copy_number
ok	chr7:33002777|33005294	FKBP9	chr7	33002777	33005294	chr7:33000000-33050000	23	1.9565217391304348	0.13043478260869565	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.13636363636363635}"
ok	chr7:74338448|74339004	CLIP2	chr7	74338448	74339004	chr7:74300000-74350000	23	1.9130434782608696	0.043478260869565216	-0.6908492797077576	0.00026264212294049274	"{""1.0"": 0.5, ""2.0"": 0.0}"
ok	chr7:80789306|80810701	SEMA3C	chr7	80789306	80810701	chr7:80800000-80850000	23	2.0434782608695654	0.043478260869565216	-0.04545454545454549	0.8368364960931192	"{""2.0"": 0.045454545454545456, ""3.0"": 0.0}"
ok	chr7:91112542|91118208	CDK14	chr7	91112542	91118208	chr7:91100000-91150000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr7:127373342|127386155	ZNF800	chr7	127373342	127386155	chr7:127350000-127400000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr8:26627883|26634875	DPYSL2	chr8	26627883	26634875	chr8:26600000-26650000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr8:142328903|142331831	TSNARE1	chr8	142328903	142331831	chr8:142300000-142350000	23	1.9565217391304348	0.17391304347826086	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.18181818181818182}"
ok	chr5:32135572|32143880	GOLPH3	chr5	32135572	32143880	chr5:32100000-32150000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr5:39382618|39388852	DAB2;ENSG00000289699	chr5	39382618	39388852	chr5:39350000-39400000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr5:41794003|41807438	OXCT1	chr5	41794003	41807438	chr5:41800000-41850000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr5:43292474|43298975	HMGCS1	chr5	43292474	43298975	chr5:43250000-43300000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr5:72861808|72883232	MIR4804;TNPO1	chr5	72861808	72883232	chr5:72850000-72900000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr5:83941125|83941312	EDIL3	chr5	83941125	83941312	chr5:83900000-83950000	23	1.9565217391304348	0.13043478260869565	0.08257228238447709	0.7079879068817685	"{""1.0"": 0.0, ""2.0"": 0.13636363636363635}"
ok	chr5:138285051|138326054	CDC25C	chr5	138285051	138326054	chr5:138300000-138350000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr5:168488602|168498046	RARS1	chr5	168488602	168498046	chr5:168450000-168500000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr6:87215903|87245644	ZNF292	chr6	87215903	87245644	chr6:87200000-87250000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr6:156829227|156829421	ARID1B	chr6	156829227	156829421	chr6:156800000-156850000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr6:158282263|158314268	ENSG00000274023;TULP4	chr6	158282263	158314268	chr6:158250000-158300000	23	2.0	0.8695652173913043			"{""2.0"": 0.8695652173913043}"
ok	chr6:158312051|158314268	ENSG00000274023;TULP4	chr6	158312051	158314268	chr6:158300000-158350000	23	2.0	0.30434782608695654			"{""2.0"": 0.30434782608695654}"
ok	chr3:43574809|43605863	ANO10	chr3	43574809	43605863	chr3:43550000-43600000	23	1.9130434782608696	0.13043478260869565	0.06579516949597693	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.14285714285714285}"
ok	chr3:56660731|56673725	TASOR	chr3	56660731	56673725	chr3:56650000-56700000	23	1.9130434782608696	0.2608695652173913	0.09523809523809518	0.6655527244594626	"{""1.0"": 0.0, ""2.0"": 0.2857142857142857}"
ok	chr3:57242856|57267792	APPL1	chr3	57242856	57267792	chr3:57250000-57300000	23	1.9130434782608696	0.13043478260869565	0.08992359739952704	0.6832464729898787	"{""1.0"": 0.0, ""2.0"": 0.14285714285714285}"
ok	chr3:58863558|58870309	CFAP20DC	chr3	58863558	58870309	chr3:58850000-58900000	23	1.9130434782608696	0.043478260869565216	0.06579516949597694	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.047619047619047616}"
ok	chr3:67495798|67508903	SUCLG2	chr3	67495798	67508903	chr3:67500000-67550000	23	1.9130434782608696	0.13043478260869565	0.06579516949597693	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.14285714285714285}"
ok	chr3:71015549|71053773	ENSG00000285708;FOXP1	chr3	71015549	71053773	chr3:71000000-71050000	23	1.9130434782608696	0.043478260869565216	0.06579516949597694	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.047619047619047616}"
ok	chr3:124769063|124773847	ITGB5	chr3	124769063	124773847	chr3:124750000-124800000	23	1.9565217391304348	0.043478260869565216	0.019968076595771805	0.9279440947274481	"{""1.0"": 0.0, ""2.0"": 0.05555555555555555, ""3.0"": 0.0}"
ok	chr3:196391813|196407393	RN7SL434P;RNU6-1279P;UBXN7	chr3	196391813	196407393	chr3:196350000-196400000	23	1.9565217391304348	0.30434782608695654	0.019968076595771805	0.9279440947274481	"{""1.0"": 0.0, ""2.0"": 0.3888888888888889, ""3.0"": 0.0}"
ok	chr3:197081051|197119530	DLG1	chr3	197081051	197119530	chr3:197100000-197150000	23	2.0	0.08695652173913043	0.0	1.0	"{""1.0"": 0.0, ""2.0"": 0.11764705882352941, ""3.0"": 0.0}"
ok	chr10:13123995|13136897	OPTN	chr10	13123995	13136897	chr10:13100000-13150000	23	2.0434782608695654	0.043478260869565216	-0.04545454545454549	0.8368364960931192	"{""2.0"": 0.045454545454545456, ""3.0"": 0.0}"
ok	chr10:17230678|17234776	VIM	chr10	17230678	17234776	chr10:17200000-17250000	23	2.0434782608695654	0.043478260869565216	-0.04545454545454549	0.8368364960931192	"{""2.0"": 0.045454545454545456, ""3.0"": 0.0}"
ok	chr10:68437011|68470163	DNA2	chr10	68437011	68470163	chr10:68450000-68500000	23	1.9565217391304348	0.13043478260869565	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.13636363636363635}"
ok	chr10:101792839|101810328	OGA	chr10	101792839	101810328	chr10:101800000-101850000	23	1.9565217391304348	0.043478260869565216	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr4:2625262|2646832	ENSG00000290180;FAM193A	chr4	2625262	2646832	chr4:2600000-2650000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr4:73085249|73092300	ANKRD17	chr4	73085249	73092300	chr4:73050000-73100000	23	1.9565217391304348	0.21739130434782608	0.09140905301589129	0.6782841536913389	"{""1.0"": 0.0, ""2.0"": 0.22727272727272727}"
ok	chr4:73090667|73092300	ANKRD17	chr4	73090667	73092300	chr4:73050000-73100000	23	1.9565217391304348	0.21739130434782608	0.07059781184061313	0.7488972994102574	"{""1.0"": 0.0, ""2.0"": 0.22727272727272727}"
ok	chr4:105233897|105237351	TET2	chr4	105233897	105237351	chr4:105200000-105250000	23	2.0	0.6521739130434783			"{""2.0"": 0.6521739130434783}"
ok	chr4:156850221|156850416	PDGFC	chr4	156850221	156850416	chr4:156850000-156900000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr22:42516011|42577098	RN7SKP80;RNU6-513P;RRP7A;RRP7BP	chr22	42516011	42577098	chr22:42500000-42550000	23	1.8695652173913044	1.3043478260869565	-0.05752372767895154	0.7943198664700106	"{""1.0"": 1.6666666666666667, ""2.0"": 1.25}"
ok	chr22:45700282|45718493	ATXN10	chr22	45700282	45718493	chr22:45700000-45750000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr22:50372020|50394135	PPP6R2	chr22	50372020	50394135	chr22:50350000-50400000	23	1.9565217391304348	0.2608695652173913	0.10514994558491729	0.633015503465745	"{""1.0"": 0.0, ""2.0"": 0.2727272727272727}"
ok	chr11:314933|319797	ENSG00000251661;ENSG00000288681;IFITM1	chr11	314933	319797	chr11:300000-350000	23	1.1304347826086956	0.13043478260869565	-0.04094633178244606	0.8528384170124169	"{""0.0"": 0.0, ""1.0"": 0.15, ""2.0"": 0.0, ""4.0"": 0.0}"
ok	chr11:32097144|32098528	ENSG00000285283;RCN1	chr11	32097144	32098528	chr11:32050000-32100000	23	2.260869565217391	0.13043478260869565	-0.06212365249219365	0.7782566257277964	"{""2.0"": 0.13636363636363635, ""8.0"": 0.0}"
ok	chr12:122569681|122574380	KNTC1	chr12	122569681	122574380	chr12:122550000-122600000	23	1.9565217391304348	0.043478260869565216	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr12:122576895|122591453	KNTC1	chr12	122576895	122591453	chr12:122550000-122600000	23	1.9565217391304348	0.08695652173913043	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr12:123586747|123590449	TMED2	chr12	123586747	123590449	chr12:123550000-123600000	23	1.9565217391304348	0.043478260869565216	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr1:1669664|1734835	CDK11A;ENSG00000268575;ENSG00000290854;SLC35E2A;SLC35E2B	chr1	1669664	1734835	chr1:1700000-1750000	23	2.0434782608695654	0.43478260869565216	-0.0684353857534951	0.7563589479502861	"{""1.0"": 0.0, ""2.0"": 0.5, ""3.0"": 0.0}"
ok	chr1:21701498|21703618	USP48	chr1	21701498	21703618	chr1:21700000-21750000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr1:150077669|150085945	VPS45	chr1	150077669	150085945	chr1:150050000-150100000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr1:155921375|155921918	KHDC4	chr1	155921375	155921918	chr1:155900000-155950000	23	1.826086956521739	0.13043478260869565	-0.12255554240093627	0.5774687906067049	"{""1.0"": 0.25, ""2.0"": 0.10526315789473684}"
ok	chr2:61343815|61378424	USP34	chr2	61343815	61378424	chr2:61350000-61400000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr2:69123017|69152264	ANTXR1	chr2	69123017	69152264	chr2:69100000-69150000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr2:95914108|95916171	ANKRD36C	chr2	95914108	95916171	chr2:95900000-95950000	23	0.08695652173913043	0.2608695652173913	-0.05395997654060553	0.8068208809982954	"{""0.0"": 0.2727272727272727, ""2.0"": 0.0}"
ok	chr2:199368605|199433514	SATB2	chr2	199368605	199433514	chr2:199400000-199450000	23	2.0434782608695654	0.43478260869565216	0.3809150601214366	0.07293549411519708	"{""2.0"": 0.36363636363636365, ""3.0"": 2.0}"
ok	chr2:216673465|216673764	IGFBP5	chr2	216673465	216673764	chr2:216650000-216700000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr13:21381434|21391854	ZDHHC20	chr13	21381434	21391854	chr13:21350000-21400000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr13:45379195|45379335	TPT1-AS1	chr13	45379195	45379335	chr13:45350000-45400000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr13:49138747|49145935	FNDC3A	chr13	49138747	49145935	chr13:49100000-49150000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr20:33366859|33372697	CDK5RAP1	chr20	33366859	33372697	chr20:33350000-33400000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr20:35714185|35725155	RBM39	chr20	35714185	35725155	chr20:35700000-35750000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr20:36829054|36839441	SOGA1	chr20	36829054	36839441	chr20:36800000-36850000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr20:50902017|50904001	ADNP	chr20	50902017	50904001	chr20:50900000-50950000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr20:62345818|62347028	LAMA5	chr20	62345818	62347028	chr20:62300000-62350000	23	1.7391304347826086	0.08695652173913043	0.12666009927622474	0.5646873680613326	"{""1.0"": 0.0, ""2.0"": 0.11764705882352941}"
ok	chr19:10143766|10146524	DNMT1	chr19	10143766	10146524	chr19:10100000-10150000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr19:11867306|11903965	ZNF439;ZNF69	chr19	11867306	11903965	chr19:11850000-11900000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr19:15191424|15380612	AKAP8;BRD4;ENSG00000273218;EPHX3;NOTCH3	chr19	15191424	15380612	chr19:15250000-15300000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr19:38307307|38307469	YIF1B	chr19	38307307	38307469	chr19:38300000-38350000	23	1.9130434782608696	0.08695652173913043	0.06579516949597689	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.09523809523809523}"
ok	chr19:49104456|49107712	SNRNP70	chr19	49104456	49107712	chr19:49100000-49150000	23	1.826086956521739	0.043478260869565216	0.0772091436482183	0.7262215833931178	"{""0.0"": 0.0, ""1.0"": 0.0, ""2.0"": 0.05}"
ok	chr14:22842432|22843273	MMP14	chr14	22842432	22843273	chr14:22800000-22850000	23	1.8695652173913044	0.043478260869565216	0.08257228238447709	0.7079879068817685	"{""1.0"": 0.0, ""2.0"": 0.05}"
ok	chr14:51720093|51720298	FRMD6	chr14	51720093	51720298	chr14:51700000-51750000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr14:68921006|68925608	ACTN1	chr14	68921006	68925608	chr14:68900000-68950000	23	1.9565217391304348	0.08695652173913043	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr14:100835654|100845470	ENSG00000258663	chr14	100835654	100845470	chr14:100800000-100850000	23	1.9565217391304348	0.13043478260869565	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.13636363636363635}"
ok	chr14:100950402|100969545	MEG8;MIR493HG;SNORD114-2;SNORD114-3;SNORD114-7	chr14	100950402	100969545	chr14:100950000-101000000	23	1.9565217391304348	0.08695652173913043	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr15:39800710|39800850	ENSG00000259580;GPR176	chr15	39800710	39800850	chr15:39800000-39850000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr15:61868659|61890400	VPS13C	chr15	61868659	61890400	chr15:61850000-61900000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr15:92924321|92929091	CHD2	chr15	92924321	92929091	chr15:92900000-92950000	23	1.9565217391304348	0.043478260869565216	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr16:261401|264057	FAM234A	chr16	261401	264057	chr16:250000-300000	23	1.8695652173913044	0.043478260869565216	0.08257228238447706	0.7079879068817685	"{""1.0"": 0.0, ""2.0"": 0.05}"
ok	chr16:13928028|13935743	ERCC4	chr16	13928028	13935743	chr16:13900000-13950000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr16:56626880|56658740	ENSG00000259923;ENSG00000291095;MT1A;MT1JP;MT1M	chr16	56626880	56658740	chr16:56600000-56650000	23	2.0	0.43478260869565216			"{""2.0"": 0.43478260869565216}"
ok	chr16:56626880|56636504	MT1E;MT1JP;MT1M	chr16	56626880	56636504	chr16:56600000-56650000	23	2.0	1.1304347826086956			"{""2.0"": 1.1304347826086956}"
ok	chr17:50185497|50185925	COL1A1	chr17	50185497	50185925	chr17:50150000-50200000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr17:68429996|68433575	WIPI1	chr17	68429996	68433575	chr17:68400000-68450000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr9:33948374|33948587	UBAP2	chr9	33948374	33948587	chr9:33900000-33950000	23	1.9565217391304348	0.08695652173913043	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr9:33971651|33973237	UBAP2	chr9	33971651	33973237	chr9:33950000-34000000	23	1.9565217391304348	0.34782608695652173	-0.4330501905466244	0.03900879689977419	"{""1.0"": 2.0, ""2.0"": 0.2727272727272727}"
ok	chr9:37126312|37127263	ZCCHC7	chr9	37126312	37127263	chr9:37100000-37150000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr9:116200718|116227552	PAPPA	chr9	116200718	116227552	chr9:116200000-116250000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr9:125444501|125484576	MAPKAP1	chr9	125444501	125484576	chr9:125450000-125500000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr9:130235351|130235492	NCS1	chr9	130235351	130235492	chr9:130200000-130250000	23	1.9565217391304348	0.043478260869565216	0.04545454545454546	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr9:136208771|136209054	QSOX2	chr9	136208771	136209054	chr9:136200000-136250000	23	1.6521739130434783	0.08695652173913043	-0.2919371040605713	0.17648170442597813	"{""1.0"": 0.25, ""2.0"": 0.0}"
ok	chr7:5528004|5528719	ACTB	chr7	5528004	5528719	chr7:5500000-5550000	23	1.9130434782608696	0.13043478260869565	0.0899235973995271	0.683246472989878	"{""1.0"": 0.0, ""2.0"": 0.14285714285714285}"
ok	chr7:5641154|5641376	RNF216	chr7	5641154	5641376	chr7:5600000-5650000	23	1.9130434782608696	0.08695652173913043	0.09523809523809523	0.6655527244594618	"{""1.0"": 0.0, ""2.0"": 0.09523809523809523}"
ok	chr7:73686636|73687095	BUD23	chr7	73686636	73687095	chr7:73650000-73700000	23	1.9130434782608696	0.043478260869565216	0.06579516949597694	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.047619047619047616}"
ok	chr7:78808457|79000330	MAGI2	chr7	78808457	79000330	chr7:78900000-78950000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr7:92671426|92833690	CDK6;RNU6-10P	chr7	92671426	92833690	chr7:92750000-92800000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr7:102439151|102447043	ORAI2	chr7	102439151	102447043	chr7:102400000-102450000	23	1.2608695652173914	0.043478260869565216	-0.2851922558976394	0.18715156091232318	"{""0.0"": 0.125, ""1.0"": 0.0, ""2.0"": 0.0}"
ok	chrX:123638043|123703505	THOC2	chrX	123638043	123703505	chrX:123650000-123700000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr8:130159864|130358143	ASAP1	chr8	130159864	130358143	chr8:130250000-130300000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr5:73074742|73077493	FCHO2	chr5	73074742	73077493	chr5:73050000-73100000	23	2.0	0.30434782608695654			"{""2.0"": 0.30434782608695654}"
ok	chr5:73832338|73852692	ARHGEF28	chr5	73832338	73852692	chr5:73800000-73850000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr5:95755396|95763620	RHOBTB3	chr5	95755396	95763620	chr5:95750000-95800000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr5:159194716|159203656	RNF145	chr5	159194716	159203656	chr5:159150000-159200000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr6:4891713|4892379	CDYL	chr6	4891713	4892379	chr6:4850000-4900000	23	2.0	0.782608695652174			"{""2.0"": 0.782608695652174}"
ok	chr6:15246156|15374252	JARID2;RNU6-522P	chr6	15246156	15374252	chr6:15300000-15350000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr6:17493379|17513954	CAP2	chr6	17493379	17513954	chr6:17500000-17550000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr6:159790532|159797347	MRPL18	chr6	159790532	159797347	chr6:159750000-159800000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr10:17229666|17229902	VIM	chr10	17229666	17229902	chr10:17200000-17250000	23	2.0434782608695654	0.043478260869565216	-0.04545454545454549	0.8368364960931192	"{""2.0"": 0.045454545454545456, ""3.0"": 0.0}"
ok	chr10:17229879|17233682	VIM	chr10	17229879	17233682	chr10:17200000-17250000	23	2.0434782608695654	0.4782608695652174	0.8778325077460635	3.7429733560834804e-08	"{""2.0"": 0.2727272727272727, ""3.0"": 5.0}"
ok	chr10:99716348|99727563	COX15;ENSG00000285932	chr10	99716348	99727563	chr10:99700000-99750000	23	1.9565217391304348	0.17391304347826086	-1.0	0.0	"{""1.0"": 4.0, ""2.0"": 0.0}"
ok	chr3:10234459|10239039	IRAK2	chr3	10234459	10239039	chr3:10200000-10250000	23	1.826086956521739	0.043478260869565216	0.09782319760890373	0.6570073287387147	"{""1.0"": 0.0, ""2.0"": 0.05263157894736842}"
ok	chr3:45677212|45677547	LIMD1-AS1	chr3	45677212	45677547	chr3:45650000-45700000	23	1.8695652173913044	0.043478260869565216	0.062123652492193676	0.7782566257277964	"{""0.0"": 0.0, ""1.0"": 0.0, ""2.0"": 0.047619047619047616}"
ok	chr3:49305715|49311654	USP4	chr3	49305715	49311654	chr3:49300000-49350000	23	1.826086956521739	0.043478260869565216	0.0978231976089037	0.6570073287387147	"{""1.0"": 0.0, ""2.0"": 0.05263157894736842}"
ok	chr3:66236544|66263379	SLC25A26	chr3	66236544	66263379	chr3:66200000-66250000	23	1.9130434782608696	0.08695652173913043	0.06579516949597694	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.09523809523809523}"
